WilliamHill,Portuguese,2017_04_30,Feirense,Maritimo,2.8,3.1,2.5
WilliamHill,Turkish,2017_04_26,Istanbul Basaksehir,Fenerbahce,2.87,3.1,2.37
WilliamHill,French,2017_04_30,Dijon,Bordeaux,2.9,3.4,2.37
WilliamHill,Portuguese,2017_04_28,Vitoria Setubal,Guimaraes,3.0,3.2,2.3
WilliamHill,Portuguese,2017_04_29,Nacional (Por),Rio Ave,3.0,3.2,2.3
WilliamHill,Belgian,2017_04_25,Zulte-Waregem,Gent,3.0,3.1,2.3
WilliamHill,German,2017_04_29,Darmstadt,Freiburg,3.1,3.4,2.25
WilliamHill,Spanish,2017_04_25,Granada,Malaga,3.2,3.3,2.25
WilliamHill,Spanish,2017_04_30,Osasuna,Deportivo La Coruna,3.2,3.4,2.2
WilliamHill,French,2017_04_30,Caen,Marseille,3.25,3.5,2.15
WilliamHill,Spanish,2017_04_30,Celta Vigo,Athletic Bilbao,3.3,3.4,2.15
WilliamHill,French,2017_04_28,Angers,Lyon,3.4,3.6,2.05
WilliamHill,Belgian,2017_04_26,Eupen,Genk,3.4,3.5,1.95
WilliamHill,English,2017_04_30,Everton,Chelsea,3.5,3.5,2.05
WilliamHill,Italian,2017_04_28,Atalanta,Juventus,3.5,3.3,2.1
WilliamHill,Portuguese,2017_04_30,Braga,Sporting Lisbon,3.6,3.3,2.0
WilliamHill,Russian,2017_04_27,Amkar,Krasnodar,3.6,2.9,2.15
WilliamHill,Spanish,2017_05_01,Malaga,Sevilla,3.75,4.0,1.85
WilliamHill,Italian,2017_04_30,Crotone,AC Milan,4.0,3.75,1.85
WilliamHill,Spanish,2017_04_29,Las Palmas,Atletico Madrid,4.6,3.5,1.8
WilliamHill,Scottish,2017_04_29,Rangers,Celtic,4.6,3.8,1.73
WilliamHill,English,2017_04_26,Crystal Palace,Tottenham,5.5,3.6,1.67
WilliamHill,French,2017_04_30,Nice,Paris Saint-Germain,5.5,4.33,1.55
WilliamHill,English,2017_05_01,Watford,Liverpool,6.0,4.0,1.55
WilliamHill,Russian,2017_04_26,Orenburg,Zenit,6.0,3.5,1.57
WilliamHill,Italian,2017_04_30,Palermo,Fiorentina,7.0,4.5,1.44
WilliamHill,Spanish,2017_04_26,Deportivo La Coruna,Real Madrid,8.0,4.5,1.4
WilliamHill,German,2017_04_29,Wolfsburg,Bayern Munich,8.5,4.8,1.36
WilliamHill,English,2017_04_30,Middlesbrough,Man City,9.0,5.0,1.33
WilliamHill,Portuguese,2017_04_29,Chaves,Porto,9.0,4.6,1.33
WilliamHill,Spanish,2017_04_29,Espanyol,Barcelona,13.0,6.0,1.22
